S02_MC2_HeadMotion.mat
alteration in data type (horizontal)
999,3694
999,3695
999,11863
999,11864
999,21284
999,21285
999,28054
999,28055
999,35500
999,35501
999,44240
999,44241
3,168
3,169
3,209
3,210
3,226
3,227
3,228
3,300
3,301
3,320
3,321
3,324
3,325
3,327
3,328
3,821
3,822
3,879
3,880
3,888
3,889
3,893
3,894
3,913
3,914
3,944
3,945
3,1624
3,1625
3,1626
3,1726
3,1727
3,1750
3,1751
3,1752
3,6952
3,6953
3,6963
3,6964
3,6969
3,6970
3,6997
3,6998
3,7022
3,7023
3,7051
3,7052
3,7062
3,7063
3,7237
3,7238
3,7514
3,7515
3,7659
3,7660
3,7661
3,7813
3,7814
3,8153
3,8154
3,8854
3,8855
3,8865
3,8866
3,8876
3,8877
3,9010
3,9011
3,9021
3,9022
3,9043
3,9044
3,9062
3,9063
3,9064
3,9101
3,9102
3,9113
3,9114
3,9115
3,9130
3,9131
3,9158
3,9159
3,9515
3,9516
3,9572
3,9573
3,9646
3,9647
3,11061
3,11062
3,11112
3,11113
3,11170
3,11171
3,11466
3,11467
3,11468
3,11506
3,11507
3,11555
3,11556
3,11628
3,11629
3,11631
3,11632
3,11645
3,11646
3,11652
3,11653
3,11789
3,11790
3,11904
3,11905
3,12079
3,12080
3,12953
3,12954
3,13159
3,13160
3,13191
3,13192
3,13376
3,13377
3,13397
3,13398
3,13399
3,13483
3,13484
3,13498
3,13499
3,13539
3,13540
3,13566
3,13567
3,13659
3,13660
3,13691
3,13692
3,13711
3,13712
3,13713
3,14021
3,14022
3,14169
3,14170
3,14304
3,14305
3,14319
3,14320
3,14321
3,14750
3,14751
3,14800
3,14801
3,15390
3,15391
3,15397
3,15398
3,15445
3,15446
3,15454
3,15455
3,17249
3,17250
3,17260
3,17261
3,17262
3,17263
3,17270
3,17271
3,26760
3,26761
3,27266
3,27267
3,27357
3,27358
3,27368
3,27369
3,27435
3,27436
3,27437
3,27484
3,27485
3,29757
3,29758
3,30215
3,30216
3,31410
3,31411
3,31510
3,31511
3,31672
3,31673
3,31842
3,31843
3,33982
3,33983
3,34159
3,34160
3,34173
3,34174
3,34406
3,34407
3,34913
3,34914
3,34964
3,34965
3,35003
3,35004
3,35005
3,36701
3,36702
3,36790
3,36791
3,36792
3,36963
3,36964
3,36983
3,36984
3,36997
3,36998
3,37124
3,37125
3,37143
3,37144
3,37331
3,37332
3,37406
3,37407
3,37463
3,37464
3,37480
3,37481
3,37514
3,37515
3,37549
3,37550
3,37601
3,37602
3,37610
3,37611
3,37666
3,37667
3,37728
3,37729
3,37746
3,37747
3,37849
3,37850
3,37910
3,37911
3,37925
3,37926
3,37989
3,37990
3,37991
3,38039
3,38040
3,38096
3,38097
3,38119
3,38120
3,38166
3,38167
3,38450
3,38451
3,38728
3,38729
3,38824
3,38825
3,39678
3,39679
3,39857
3,39858
3,41674
3,41675
3,41691
3,41692
3,41723
3,41724
3,41729
3,41730
3,41777
3,41778
3,43927
3,43928
3,43946
3,43947
3,44004
3,44005
3,44006
3,44058
3,44059
3,44138
3,44139
3,44226
3,44227
3,44544
3,44545
3,44683
3,44684
3,44685
3,44955
3,44956
4,2500
4,2501
4,2587
4,2588
4,2941
4,2942
4,4008
4,4009
4,5545
4,5546
4,5784
4,5785
4,5886
4,5887
4,5976
4,5977
4,6589
4,6590
4,6926
4,6927
4,6947
4,6948
4,6986
4,6987
4,7000
4,7001
4,12582
4,12583
4,12781
4,12782
4,13376
4,13377
4,14284
4,14285
4,14306
4,14307
4,14308
4,14847
4,14848
4,14894
4,14895
4,16444
4,16445
4,17241
4,17242
4,17247
4,17248
4,17260
4,17261
4,17262
4,18057
4,18058
4,18482
4,18483
4,19417
4,19418
4,19423
4,19424
4,19425
4,19490
4,19491
4,19719
4,19720
4,19793
4,19794
4,20968
4,20969
4,21110
4,21111
4,21112
4,22937
4,22938
4,23096
4,23097
4,23593
4,23594
4,23792
4,23793
4,23848
4,23849
4,23853
4,23854
4,23915
4,23916
4,24260
4,24261
4,24433
4,24434
4,24435
4,24542
4,24543
4,24561
4,24562
4,24640
4,24641
4,24656
4,24657
4,24824
4,24825
4,25455
4,25456
4,25488
4,25489
4,25499
4,25500
4,25501
4,25543
4,25544
4,25805
4,25806
4,26409
4,26410
4,26432
4,26433
4,26532
4,26533
4,27065
4,27066
4,27118
4,27119
4,27295
4,27296
4,27453
4,27454
4,27573
4,27574
4,27931
4,27932
4,27941
4,27942
4,27943
4,28030
4,28031
4,28361
4,28362
4,28973
4,28974
4,29707
4,29708
4,29728
4,29729
4,29730
4,29876
4,29877
4,29883
4,29884
4,29903
4,29904
4,31799
4,31800
4,31801
4,33359
4,33360
4,34282
4,34283
4,34284
4,34285
4,34932
4,34933
4,35810
4,35811
4,35815
4,35816
4,35837
4,35838
4,37382
4,37383
4,37460
4,37461
4,37463
4,37464
4,37465
4,37526
4,37527
4,37553
4,37554
4,37645
4,37646
4,37710
4,37711
4,37725
4,37726
4,37789
4,37790
4,37806
4,37807
4,37809
4,37810
4,37813
4,37814
4,37815
4,37816
4,37817
4,37927
4,37928
4,37940
4,37941
4,37942
4,37978
4,37979
4,37990
4,37991
4,37992
4,38014
4,38015
4,38063
4,38064
4,38139
4,38140
4,38141
4,38159
4,38160
4,38172
4,38173
4,38211
4,38212
4,38213
4,39334
4,39335
4,39455
4,39456
4,40311
4,40312
4,41005
4,41006
4,41674
4,41675
4,41691
4,41692
4,41705
4,41706
4,41723
4,41724
4,43532
4,43533
4,43761
4,43762
4,43913
4,43914
4,43915
4,43916
4,44011
4,44012
4,44164
4,44165
4,44720
4,44721
4,44878
4,44879
4,44880
4,44884
4,44885
4,44886
5,185
5,186
5,188
5,189
5,209
5,210
5,211
5,259
5,260
5,266
5,267
5,300
5,301
5,319
5,320
5,322
5,323
5,328
5,329
5,5487
5,5488
5,5497
5,5498
5,5509
5,5510
5,5532
5,5533
5,5689
5,5690
5,5951
5,5952
5,5967
5,5968
5,5973
5,5974
5,6045
5,6046
5,6905
5,6906
5,6947
5,6948
5,6969
5,6970
5,7008
5,7009
5,7010
5,7965
5,7966
5,7999
5,8000
5,8101
5,8102
5,8833
5,8834
5,8835
5,8893
5,8894
5,8895
5,8896
5,9021
5,9022
5,9062
5,9063
5,9064
5,9066
5,9067
5,9117
5,9118
5,9158
5,9159
5,9480
5,9481
5,9697
5,9698
5,10459
5,10460
5,11246
5,11247
5,11263
5,11264
5,11266
5,11267
5,11365
5,11366
5,11381
5,11382
5,11442
5,11443
5,11466
5,11467
5,11468
5,11575
5,11576
5,11729
5,11730
5,11731
5,11732
5,11733
5,11740
5,11741
5,11742
5,11753
5,11754
5,11815
5,11816
5,11911
5,11912
5,11916
5,11917
5,11968
5,11969
5,12123
5,12124
5,12227
5,12228
5,12414
5,12415
5,12476
5,12477
5,12483
5,12484
5,12659
5,12660
5,12675
5,12676
5,12712
5,12713
5,12716
5,12717
5,12734
5,12735
5,12769
5,12770
5,12782
5,12783
5,12801
5,12802
5,12807
5,12808
5,12823
5,12824
5,12909
5,12910
5,13363
5,13364
5,13376
5,13377
5,13402
5,13403
5,13404
5,13498
5,13499
5,13586
5,13587
5,13645
5,13646
5,13709
5,13710
5,13714
5,13715
5,13719
5,13720
5,13755
5,13756
5,13886
5,13887
5,14029
5,14030
5,14146
5,14147
5,14224
5,14225
5,14890
5,14891
5,15407
5,15408
5,15657
5,15658
5,15659
5,15689
5,15690
5,15698
5,15699
5,16427
5,16428
5,17205
5,17206
5,17255
5,17256
5,17261
5,17262
5,17334
5,17335
5,17378
5,17379
5,17399
5,17400
5,17401
5,18082
5,18083
5,18095
5,18096
5,18788
5,18789
5,18793
5,18794
5,19161
5,19162
5,19209
5,19210
5,19241
5,19242
5,19252
5,19253
5,19350
5,19351
5,19573
5,19574
5,19593
5,19594
5,19631
5,19632
5,19836
5,19837
5,20066
5,20067
5,20074
5,20075
5,20089
5,20090
5,20114
5,20115
5,20116
5,20323
5,20324
5,20367
5,20368
5,20455
5,20456
5,20529
5,20530
5,20978
5,20979
5,20984
5,20985
5,20995
5,20996
5,21106
5,21107
5,21147
5,21148
5,21154
5,21155
5,21156
5,21157
5,21184
5,21185
5,21190
5,21191
5,21234
5,21235
5,21245
5,21246
5,21287
5,21288
5,21291
5,21292
5,21296
5,21297
5,21556
5,21557
5,21598
5,21599
5,21679
5,21680
5,21681
5,21684
5,21685
5,21704
5,21705
5,21723
5,21724
5,21731
5,21732
5,21790
5,21791
5,21824
5,21825
5,21929
5,21930
5,21934
5,21935
5,22001
5,22002
5,22033
5,22034
5,22043
5,22044
5,22054
5,22055
5,22082
