S02_MC1_HeadMotion.mat
alteration in data type (horizontal)
999,1114
999,1115
999,8098
999,8099
999,14870
999,14871
999,21643
999,21644
999,28577
999,28578
999,35425
999,35426
999,42787
999,42788
3,1540
3,1541
3,1542
3,6595
3,6596
3,8117
3,8118
3,8216
3,8217
3,8237
3,8238
3,8241
3,8242
3,8259
3,8260
3,8354
3,8355
3,8371
3,8372
3,8485
3,8486
3,8499
3,8500
3,8619
3,8620
3,12320
3,12321
3,13577
3,13578
3,13659
3,13660
3,18459
3,18460
3,18540
3,18541
3,18713
3,18714
3,18803
3,18804
3,22606
3,22607
3,26170
3,26171
3,27462
3,27463
3,29845
3,29846
3,30545
3,30546
3,30589
3,30590
3,30822
3,30823
3,32844
3,32845
3,33012
3,33013
3,33018
3,33019
3,36166
3,36167
3,38452
3,38453
3,38454
3,39781
3,39782
3,44194
3,44195
4,3113
4,3114
4,17644
4,17645
4,21500
4,21501
4,28932
4,28933
4,30022
4,30023
4,32703
4,32704
4,33947
4,33948
4,34336
4,34337
4,34338
4,34436
4,34437
4,34489
4,34490
4,35480
4,35481
4,38795
4,38796
4,41321
4,41322
4,41354
4,41355
4,41421
4,41422
4,43105
4,43106
4,43730
4,43731
5,6518
5,6519
5,6549
5,6550
5,7032
5,7033
5,7207
5,7208
5,7213
5,7214
5,7441
5,7442
5,7450
5,7451
5,7496
5,7497
5,7518
5,7519
5,7633
5,7634
5,7668
5,7669
5,7690
5,7691
5,8002
5,8003
5,8118
5,8119
5,8120
5,8278
5,8279
5,8332
5,8333
5,8422
5,8423
5,8577
5,8578
5,8588
5,8589
5,8605
5,8606
5,8714
5,8715
5,8764
5,8765
5,8858
5,8859
5,9065
5,9066
5,9124
5,9125
5,9325
5,9326
5,9340
5,9341
5,9518
5,9519
5,9520
5,9542
5,9543
5,9753
5,9754
5,9861
5,9862
5,9863
5,9922
5,9923
5,9962
5,9963
5,9972
5,9973
5,10029
5,10030
5,10046
5,10047
5,10082
5,10083
5,10142
5,10143
5,10194
5,10195
5,10220
5,10221
5,10283
5,10284
5,10297
5,10298
5,10330
5,10331
5,10418
5,10419
5,10420
5,10489
5,10490
5,10800
5,10801
5,10945
5,10946
5,10995
5,10996
5,11239
5,11240
5,11376
5,11377
5,11499
5,11500
5,11644
5,11645
5,11656
5,11657
5,11669
5,11670
5,11679
5,11680
5,11907
5,11908
5,11960
5,11961
5,11996
5,11997
5,11998
5,13128
5,13129
5,13244
5,13245
5,13246
5,13289
5,13290
5,13475
5,13476
5,13519
5,13520
5,13525
5,13526
5,13636
5,13637
5,13703
5,13704
5,14820
5,14821
5,14897
5,14898
5,14986
5,14987
5,15050
5,15051
5,15058
5,15059
5,16048
5,16049
5,16058
5,16059
5,16069
5,16070
5,16107
5,16108
5,16128
5,16129
5,16178
5,16179
5,16499
5,16500
5,17555
5,17556
5,18282
5,18283
5,18352
5,18353
5,18417
5,18418
5,18472
5,18473
5,18477
5,18478
5,18527
5,18528
5,18550
5,18551
5,18572
5,18573
5,18585
5,18586
5,18658
5,18659
5,18663
5,18664
5,18683
