6,8;0,0112717;14444;40,4487;113,754;152,41;81,2377;334,841;-920,954;0;6,8;23790000
6,84;0,0112694;14448;40,5436;114,238;151,579;81,8365;334,907;-920,844;0;6,84;23790400
6,88;0,011267;14455;40,5785;114,876;150,105;82,7728;334,975;-920,312;0;6,88;23790800
6,92;0,0112646;14459;40,564;114,995;149,297;83,1915;334,996;-919,978;0;6,92;23791200
6,96;0,0112622;14466;40,5766;114,739;147,751;83,7475;335,03;-920,036;0;6,96;23791600
7;0,0112598;14470;40,3973;114,698;146,82;84,1437;335,071;-920,186;0;7;23792000
7,04;0,0112574;14474;40,0581;114,788;145,8;84,5656;335,135;-920,362;0;7,04;23792400
7,08;0,0112549;14477;39,7358;114,981;144,972;84,8517;335,166;-920,222;0;7,08;23792800
7,12;0,0112525;14485;38,9227;115,279;142,468;85,4972;335,201;-919,768;0;7,12;23793200
7,16;0,0112501;14489;38,581;115,344;141,34;85,6869;335,2;-919,482;0;7,16;23793600
7,2;0,0112478;14493;38,2437;115,416;140,345;85,8081;335,193;-919,126;0;7,2;23794000
7,24;0,0112454;14496;37,948;115,473;139,617;85,9143;335,192;-918,892;0;7,24;23794400
7,28;0,011243;14504;36,9098;115,692;137,524;86,2654;335,17;-918,386;1;7,28;23794800
7,32;0,0112407;14508;440,868;161,061;-195,109;-36,3072;27,7191;-184,973;1;7,32;23795200
7,36;0,0112384;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,36;23795600
7,4;0,0112361;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,4;23796000
7,44;0,0112339;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,44;23796400
7,48;0,0112317;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,48;23796800
7,52;0,0112295;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,52;23797200
7,56;0,0112274;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,56;23797600
7,6;0,0112253;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,6;23798000
7,64;0,0112232;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,64;23798400
7,68;0,0112212;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,68;23798800
7,72;0,0112193;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,72;23799200
7,76;0,0112173;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,76;23799600
7,8;0,0112155;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,8;23800000
7,84;0,0112136;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,84;23800400
7,88;0,0112119;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,88;23800800
7,92;0,0112101;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,92;23801200
7,96;0,0112084;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;7,96;23801600
8;0,0112068;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8;23802000
8,04;0,0112052;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,04;23802400
8,08;0,0112037;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,08;23802800
8,12;0,0112022;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,12;23803200
8,16;0,0112008;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,16;23803600
8,2;0,0111994;14511;2059,15;23,2618;-1482,86;-531,786;-1272,15;1595,21;1;8,2;23804000
