0.00032350607336872634,4.196423121528305e-05,-0.00014344137215405606,0.053589086247939066,0.008240249038637959,-0.008061710309467326
0.0008835378135872555,0.00012627418665690196,-0.00042879814441800033,0.14494598058963637,0.024720747115913877,0.0031587621314776992
0.0004295611304400951,6.828724897759613e-05,-0.0002502594152475196,0.07542574620033049,0.017304522981137493,0.006108771287310216
-0.20859732649697857,-0.03711415796862601,-0.38869178416651406,-6.6738051638894,-0.6446621497894156,119.34426295550264
-1.1594968870170297,-0.21130752914606601,-2.1943752670451078,-37.03763962644204,-4.860098882988462,675.0648232924372
-0.6402902398828052,-0.1018120918024782,-1.2308185314045046,-16.85268265885369,-10.811811023622047,379.58432521516215
-0.02674266007446774,-0.006547183055606457,-0.047625587499237204,-1.6211316608679693,-2.398654092657024,18.771287310016405
-0.01551913568943429,-0.005047915522187613,-0.02423243606177114,-1.2868522248672298,-2.2002838308002177,6.721296465848958
-0.007881645608252136,-0.0028901910516999484,-0.010727583470670349,-0.8083684306903538,-1.5355704083501203,2.4501007141546793
-0.00814106085576527,-0.0033258560703167475,-0.007858756027590008,-1.020692180919247,-1.9215436733199058,2.1836659952391813
0.3227354574864189,0.0536127388146249,0.6128532625282304,9.508698040651886,1.3126442043581736,-196.2580113532322
1.1213834462552648,0.20171893120918025,2.10554385643655,35.625068668741996,4.350604284929502,-648.6504303241163
0.5517067997314289,0.08405191356894341,1.0465955563694074,13.939452481230543,6.098773118476472,-318.4977110419337
0.03756561679790025,0.009290880791063907,0.07122093023255813,2.437136055667459,2.25766343160593,-25.61135323200879
0.014158731612036868,0.004743941890984559,0.02422328022950622,1.4977201977659769,1.5992125984251981,-5.993655008240249
0.007204114020631131,0.0031112281023011634,0.011654611487517548,1.0248672404321577,1.1680278337300842,-2.4032686321186603
0.006964536409692981,0.00316066959653299,0.010954190319233352,1.1147958249404857,1.4739058780443126,-2.0527833730086065
0.002406457913691027,0.0011368491729231542,0.0037950924739058685,0.4125343343709939,0.646859549533052,-0.6882915216993225
0.0026910516999328546,0.0016650643960202651,0.004339101507660386,0.5046603186229626,0.9308734663980966,-0.7618851858633948
